Order_ID,Order_Date,Customer_ID,Product,category,Quantity,Price,Revenue,Profit,Payment Method,Discount
O1946,14-06-2030,C1936,Sofa,Furniture,2,30000,60000,30000,Cash,0
O1947,15-06-2030,C1937,Monitor,Electronics,3,12000,36000,24000,Cash,0
O1948,16-06-2030,C1938, Chair,Furniture,2,6000,12000,6000,Cash,0.1
O1949,17-06-2030,C1939,Ceiling Fan,Home Appliance,1,2500,2500,0,Credit,0
O1950,18-06-2030,C1940,Electric Kettle,Home Appliance,4,1800,7200,5400,Cash,0.05
O1951,19-06-2030,C1941,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0
O1952,20-06-2030,C1942,Printer,Electronics,1,8000,8000,0,Cash,0.05
O1953,21-06-2030,C1943,AC,Electronics,1,50000,50000,0,Credit,0
O1954,22-06-2030,C1944,Bookshelf Rack,Furniture,3,15000,45000,30000,Cash,0.1
O1955,23-06-2030,C1945,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O1956,24-06-2030,C1946,Mobile,Electronics,5,20000,100000,80000,Cash,0.1
O1957,25-06-2030,C1947, Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1958,26-06-2030,C1948, Printer,Electronics,2,8000,16000,8000,Cash,0
O1959,27-06-2030,C1949,Table,Furniture,1,25000,25000,0,Cash,0.15
O1960,28-06-2030,C1950,AC,Electronics,1,40000,40000,0,Credit,0.05
O1961,29-06-2030,C1951,Sofa,Furniture,1,30000,30000,0,Cash,0
O1962,30-06-2030,C1952,Monitor,Electronics,4,12000,48000,36000,Cash,0.1
O1963,01-07-2030,C1953, Chair,Furniture,2,6000,12000,6000,Cash,0
O1964,02-07-2030,C1954,Ceiling Fan,Home Appliance,5,2500,12500,10000,Credit,0.05
O1965,03-07-2030,C1955,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1966,04-07-2030,C1956,Mixer Grinder,Home Appliance,3,5000,15000,10000,Cash,0
O1967,05-07-2030,C1957,Printer,Electronics,1,8000,8000,0,Cash,0.1
O1968,06-07-2030,C1958,AC,Electronics,5,50000,250000,200000,Cash,0
O1969,07-07-2030,C1959,Bookshelf Rack,Furniture,1,15000,15000,0,Credit,0.05
O1970,08-07-2030,C1960,Water Purifier,Home Appliance,2,5500,11000,5500,Cash,0
O1971,09-07-2030,C1961,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O1972,10-07-2030,C1962,Monitor,Electronics,3,12000,36000,24000,Cash,0
O1973,11-07-2030,C1963,Ceiling Fan,Home Appliance,1,25000,25000,0,Credit,0.1
O1974,12-07-2030,C1964,Sofa,Furniture,4,30000,120000,90000,Cash,0
O1975,13-07-2030,C1965,Table,Furniture,2,25000,50000,25000,Cash,0.05
O1976,14-07-2030,C1966,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O1977,15-07-2030,C1967,AC,Electronics,1,40000,40000,0,Cash,0
O1978,16-07-2030,C1968,Chair,Furniture,3,6000,18000,12000,Cash,0
O1979,17-07-2030,C1969,Laptop,Electronics,1,50000,50000,0,Credit,0.15
O1980,18-07-2030,C1970,Bookshelf Rack,Furniture,4,15000,60000,45000,Credit,0.05
O1981,19-07-2030,C1971,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1982,20-07-2030,C1972,Sofa,Furniture,2,30000,60000,30000,Cash,0.1
O1983,21-07-2030,C1973,Chair,Furniture,1,6000,6000,0,Credit,0
O1984,22-07-2030,C1974,Mixer Grinder,Home Appliance,5,5000,25000,20000,Cash,0.05
O1985,23-07-2030,C1975,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1986,24-07-2030,C1976,AC,Electronics,4,40000,160000,120000,Cash,0
O1987,25-07-2030,C1977,Ceiling Fan,Home Appliance,2,25000,50000,25000,Cash,0.1
O1988,26-07-2030,C1978,Laptop,Electronics,1,50000,50000,0,Cash,0
O1989,27-07-2030,C1979,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O1990,28-07-2030,C1980,Sofa,Furniture,3,30000,90000,60000,Cash,0
O1991,29-07-2030,C1981,Monitor,Electronics,1,12000,12000,0,Cash,0.05
O1992,30-07-2030,C1982,Printer,Electronics,1,8000,8000,0,Credit,0
O1993,31-07-2030,C1983,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O1994,01-08-2030,C1984,Electric Kettle,Home Appliance,2,1800,3600,1800,Cash,0
O1995,02-08-2030,C1985,AC,Electronics,1,40000,40000,0,Cash,0.05
O1996,03-08-2030,C1986,Monitor,Electronics,4,12000,48000,36000,Cash,0.1
O1997,04-08-2030,C1987,Chair,Furniture,1,6000,6000,0,Credit,0
O1998,05-08-2030,C1988, AC,Electronics,4,40000,160000,120000,Cash,0
O1999,06-08-2030,C1989,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0.15
O2000,07-08-2030,C1990,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O2001,08-08-2030,C1991,Sofa,Furniture,1,30000,30000,0,Cash,0
O2002,09-08-2030,C1992,Bookshelf Rack,Furniture,4,15000,60000,45000,Credit,0.1
O2003,10-08-2030,C1993,Mobile,Electronics,2,20000,40000,20000,Credit,0
O2004,11-08-2030,C1994,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.05
O2005,12-08-2030,C1995,AC ,Electronics,1,40000,40000,0,Cash,0
O2006,13-08-2030,C1996,Mobile,Electronics,3,20000,60000,40000,Cash,0
O2007,14-08-2030,C1997,Sofa,Furniture,1,30000,30000,0,Cash,0.1
O2008,15-08-2030,C1998,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0
O2009,16-08-2030,C1999,Chair,Furniture,1,6000,6000,0,Cash,0.05
O2010,17-08-2030,C2000,Mobile,Electronics,2,20000,40000,20000,Cash,0
O2011,18-08-2030,C2001,AC,Electronics,1,40000,40000,0,Credit,0.05
O2012,19-08-2030,C2002,Printer,Electronics,5,8000,40000,32000,Cash,0
O2013,20-08-2030,C2003,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O2014,21-08-2030,C2004,Bookshelf Rack,Furniture,4,15000,60000,45000,Credit,0
O2015,22-08-2030,C2005,Water Purifier,Home Appliance,2,5500,11000,5500,Credit,0.05
O2016,23-08-2030,C2006,Laptop,Electronics,1,50000,50000,0,Cash,0.1
O2017,24-08-2030,C2007,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O2018,25-08-2030,C2008,Mobile,Electronics,3,20000,60000,40000,Cash,0
O2019,26-08-2030,C2009,Table,Furniture,1,25000,25000,0,Credit,0.15
O2020,27-08-2030,C2010,Ceiling Fan,Home Appliance,3,25000,75000,50000,Cash,0.05
O2021,28-08-2030,C2011,Sofa,Furniture,1,30000,30000,0,Cash,0
O2022,29-08-2030,C2012,Monitor,Electronics,2,12000,24000,12000,Cash,0.1
O2023,30-08-2030,C2013,Chair,Furniture,1,60000,60000,0,Cash,0
O2024,31-08-2030,C2014,Water Purifier,Home Appliance,4,5500,22000,16500,Cash,0.05
O2025,01-09-2030,C2015,AC,Electronics,1,40000,40000,0,Credit,0
O2026,02-09-2030,C2016,Mobile,Electronics,4,20000,80000,60000,Cash,0
O2027,03-09-2030,C2017,Printer,Electronics,2,8000,16000,8000,Cash,0.1
O2028,04-09-2030,C2018,Mixer Grinder,Home Appliance,3,5000,15000,10000,Cash,0
O2029,05-09-2030,C2019,Bookshelf Rack,Furniture,2,15000,30000,15000,Credit,0.05
O2030,06-09-2030,C2020,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O2031,07-09-2030,C2021, AC,Electronics,4,40000,160000,120000,Cash,0.05
O2032,08-09-2030,C2022,Sofa,Furniture,2,30000,60000,30000,Cash,0
O2033,09-09-2030,C2023,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O2034,10-09-2030,C2024,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0
O2035,11-09-2030,C2025,Chair,Furniture,3,60000,180000,120000,Cash,0.05
O2036,12-09-2030,C2026,Monitor,Electronics,1,12000,12000,0,Credit,0.1
O2037,13-09-2030,C2027,Water Purifier,Home Appliance,5,5500,27500,22000,Cash,0
O2038,14-09-2030,C2028,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O2039,15-09-2030,C2029,Sofa,Furniture,2,30000,60000,30000,Cash,0.15
O2040,16-09-2030,C2030,Ceiling Fan,Home Appliance,1,25000,25000,0,Credit,0.05
O2041,17-09-2030,C2031,Printer,Electronics,1,8000,8000,0,Cash,0
O2042,18-09-2030,C2032,AC ,Electronics,1,40000,40000,0,Cash,0.1
O2043,19-09-2030,C2033,Monitor,Electronics,4,12000,48000,36000,Cash,0
O2044,20-09-2030,C2034,Laptop,Electronics,2,50000,100000,50000,Cash,0.05
O2045,21-09-2030,C2035,Sofa,Furniture,5,30000,150000,120000,Credit,0
O2046,22-09-2030,C2036,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O2047,23-09-2030,C2037,Electric Kettle,Home Appliance,3,1800,5400,3600,Cash,0.1
O2048,24-09-2030,C2038,Mobile,Electronics,1,20000,20000,0,Cash,0
O2049,25-09-2030,C2039,Laptop,Electronics,5,50000,250000,200000,Credit,0.05
O2050,26-09-2030,C2040,Mobile,Electronics,1,20000,20000,0,Cash,0
O2051,27-09-2030,C2041, Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0.05
O2052,28-09-2030,C2042, Printer,Electronics,1,8000,8000,0,Cash,0
O2053,29-09-2030,C2043,Table,Furniture,3,25000,75000,50000,Cash,0.1
O2054,30-09-2030,C2044,AC,Electronics,1,40000,40000,0,Cash,0
O2055,01-10-2030,C2045,Sofa,Furniture,4,30000,120000,90000,Credit,0.05
O2056,02-10-2030,C2046,Monitor,Electronics,2,12000,24000,12000,Credit,0.1
O2057,03-10-2030,C2047, Chair,Furniture,1,6000,6000,0,Cash,0
O2058,04-10-2030,C2048,Ceiling Fan,Home Appliance,1,2500,2500,0,Cash,0
O2059,05-10-2030,C2049,Electric Kettle,Home Appliance,3,1800,5400,3600,Cash,0.15
O2060,06-10-2030,C2050,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0.05
O2061,07-10-2030,C2051,Printer,Electronics,4,8000,32000,24000,Credit,0
O2062,08-10-2030,C2052,AC,Electronics,1,50000,50000,0,Cash,0.1
O2063,09-10-2030,C2053,Bookshelf Rack,Furniture,2,15000,30000,15000,Cash,0
O2064,10-10-2030,C2054,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O2065,11-10-2030,C2055,Mobile,Electronics,5,20000,100000,80000,Credit,0
O2066,12-10-2030,C2056,Monitor,Electronics,1,12000,12000,0,Cash,0
O2067,13-10-2030,C2057,Ceiling Fan,Home Appliance,4,25000,100000,75000,Cash,0.1
O2068,14-10-2030,C2058,Sofa,Furniture,2,30000,60000,30000,Cash,0
O2069,15-10-2030,C2059,Table,Furniture,1,25000,25000,0,Cash,0.05
O2070,16-10-2030,C2060,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O2071,17-10-2030,C2061,AC,Electronics,3,40000,120000,80000,Credit,0.05
O2072,18-10-2030,C2062,Chair,Furniture,1,6000,6000,0,Cash,0
O2073,19-10-2030,C2063,Laptop,Electronics,1,50000,50000,0,Cash,0.1
O2074,20-10-2030,C2064,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O2075,21-10-2030,C2065,Electric Kettle,Home Appliance,2,1800,3600,1800,Credit,0.05
O2076,22-10-2030,C2066,Sofa,Furniture,1,30000,30000,0,Cash,0.1
O2077,23-10-2030,C2067,Chair,Furniture,4,6000,24000,18000,Cash,0
O2078,24-10-2030,C2068,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O2079,25-10-2030,C2069,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0.15
O2080,26-10-2030,C2070,AC,Electronics,2,40000,80000,40000,Cash,0.05
O2081,27-10-2030,C2071,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0
O2082,28-10-2030,C2072,Laptop,Electronics,1,50000,50000,0,Credit,0.1
O2083,29-10-2030,C2073,Water Purifier,Home Appliance,3,5500,16500,11000,Cash,0
O2084,30-10-2030,C2074,Sofa,Furniture,1,30000,30000,0,Cash,0.05
O2085,31-10-2030,C2075,Monitor,Electronics,5,12000,60000,48000,Cash,0
O2086,01-11-2030,C2076,Printer,Electronics,1,8000,8000,0,Credit,0
O2087,02-11-2030,C2077,Mobile,Electronics,2,20000,40000,20000,Cash,0.1
O2088,03-11-2030,C2078,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O2089,04-11-2030,C2079,AC,Electronics,1,40000,40000,0,Cash,0.05
O2090,05-11-2030,C2080,Monitor,Electronics,1,12000,12000,0,Cash,0
O2091,06-11-2030,C2081,Chair,Furniture,4,6000,24000,18000,Credit,0.05
O2092,07-11-2030,C2082, AC,Electronics,2,40000,80000,40000,Cash,0
O2093,08-11-2030,C2083,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O2094,09-11-2030,C2084,Laptop,Electronics,1,50000,50000,0,Cash,0
O2095,10-11-2030,C2085,Sofa,Furniture,3,30000,90000,60000,Credit,0.05
O2096,11-11-2030,C2086,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.1
O2097,12-11-2030,C2087,Mobile,Electronics,4,20000,80000,60000,Cash,0
O2098,13-11-2030,C2088,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O2099,14-11-2030,C2089,AC ,Electronics,2,40000,80000,40000,Cash,0.15
O2100,15-11-2030,C2090,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O2101,16-11-2030,C2091,Sofa,Furniture,5,30000,150000,120000,Credit,0
O2102,17-11-2030,C2092,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0.1
O2103,18-11-2030,C2093,Chair,Furniture,4,6000,24000,18000,Cash,0
O2104,19-11-2030,C2094,Mobile,Electronics,2,20000,40000,20000,Cash,0.05
O2105,20-11-2030,C2095,AC,Electronics,1,40000,40000,0,Cash,0
O2106,21-11-2030,C2096,Printer,Electronics,1,8000,8000,0,Credit,0
O2107,22-11-2030,C2097,Mixer Grinder,Home Appliance,3,5000,15000,10000,Credit,0.1
O2108,23-11-2030,C2098,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O2109,24-11-2030,C2099,Water Purifier,Home Appliance,3,5500,16500,11000,Cash,0.05
O2110,25-11-2030,C2100,Laptop,Electronics,1,50000,50000,0,Cash,0
O2111,26-11-2030,C2101,Electric Kettle,Home Appliance,2,1800,3600,1800,Credit,0.05
O2112,27-11-2030,C2102,Mobile,Electronics,1,20000,20000,0,Cash,0
O2113,28-11-2030,C2103,Table,Furniture,4,25000,100000,75000,Cash,0.1
O2114,29-11-2030,C2104,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0
O2115,30-11-2030,C2105,Sofa,Furniture,4,30000,120000,90000,Cash,0.05
O2116,01-12-2030,C2106,Monitor,Electronics,2,12000,24000,12000,Cash,0.1
O2117,02-12-2030,C2107,Chair,Furniture,3,60000,180000,120000,Credit,0
O2118,03-12-2030,C2108,Water Purifier,Home Appliance,2,5500,11000,5500,Cash,0
O2119,04-12-2030,C2109,AC,Electronics,1,40000,40000,0,Cash,0.15
O2120,05-12-2030,C2110,Mobile,Electronics,4,20000,80000,60000,Cash,0.05
O2121,06-12-2030,C2111,Printer,Electronics,2,8000,16000,8000,Credit,0
O2122,07-12-2030,C2112,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O2123,08-12-2030,C2113,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O2124,09-12-2030,C2114,Electric Kettle,Home Appliance,3,1800,5400,3600,Cash,0.05
O2125,10-12-2030,C2115, AC,Electronics,1,40000,40000,0,Cash,0
O2126,11-12-2030,C2116,Sofa,Furniture,5,30000,150000,120000,Cash,0
O2127,12-12-2030,C2117,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O2128,13-12-2030,C2118,Ceiling Fan,Home Appliance,2,25000,50000,25000,Credit,0
O2129,14-12-2030,C2119,Chair,Furniture,1,60000,60000,0,Cash,0.05
O2130,15-12-2030,C2120,Monitor,Electronics,1,12000,12000,0,Cash,0
O2131,16-12-2030,C2121,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O2132,17-12-2030,C2122,Bookshelf Rack,Furniture,4,15000,60000,45000,Credit,0
O2133,18-12-2030,C2123,Sofa,Furniture,2,30000,60000,30000,Cash,0.1
O2134,19-12-2030,C2124,Ceiling Fan,Home Appliance,5,25000,125000,100000,Cash,0
O2135,20-12-2030,C2125,Printer,Electronics,1,8000,8000,0,Credit,0.15
O2136,21-12-2030,C2126,AC ,Electronics,3,40000,120000,80000,Credit,0.05
O2137,22-12-2030,C2127,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O2138,23-12-2030,C2128,Mobile,Electronics,5,20000,100000,80000,Cash,0.1
O2139,24-12-2030,C2129, Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O2140,25-12-2030,C2130, Printer,Electronics,2,8000,16000,8000,Credit,0
O2141,26-12-2030,C2131,Table,Furniture,1,25000,25000,0,Cash,0.15
O2142,27-12-2030,C2132,AC,Electronics,3,40000,120000,80000,Cash,0.05
O2143,28-12-2030,C2133,Sofa,Furniture,1,30000,30000,0,Cash,0
O2144,29-12-2030,C2134,Monitor,Electronics,4,12000,48000,36000,Cash,0.1
O2145,30-12-2030,C2135, Chair,Furniture,2,6000,12000,6000,Cash,0
O2146,31-12-2030,C2136,Ceiling Fan,Home Appliance,1,2500,2500,0,Credit,0.05
O2147,01-01-2031,C2137,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O2148,02-01-2031,C2138,Mixer Grinder,Home Appliance,3,5000,15000,10000,Cash,0
O2149,03-01-2031,C2139,Printer,Electronics,1,8000,8000,0,Cash,0.1
O2150,04-01-2031,C2140,AC,Electronics,4,50000,200000,150000,Credit,0
O2151,05-01-2031,C2141,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.05
O2152,06-01-2031,C2142,Water Purifier,Home Appliance,2,5500,11000,5500,Cash,0
O2153,07-01-2031,C2143,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O2154,08-01-2031,C2144,Monitor,Electronics,5,12000,60000,48000,Cash,0
O2155,09-01-2031,C2145,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0.1
O2156,10-01-2031,C2146,Sofa,Furniture,4,30000,120000,90000,Cash,0
O2157,11-01-2031,C2147,Table,Furniture,2,25000,50000,25000,Credit,0.05
O2158,12-01-2031,C2148,AC,Electronics,1,50000,50000,0,Cash,0.1
O2159,13-01-2031,C2149,Laptop,Electronics,1,50000,50000,0,Cash,0.15
O2160,14-01-2031,C2150,Mobile,Electronics,3,20000,60000,40000,Cash,0.05
O2161,15-01-2031,C2151, Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0
O2162,16-01-2031,C2152, Printer,Electronics,1,8000,8000,0,Cash,0.1
O2163,17-01-2031,C2153,Table,Furniture,1,25000,25000,0,Cash,0
O2164,18-01-2031,C2154,AC,Electronics,2,40000,80000,40000,Cash,0.05
O2165,19-01-2031,C2155,Sofa,Furniture,1,30000,30000,0,Cash,0
O2166,20-01-2031,C2156,Monitor,Electronics,4,12000,48000,36000,Credit,0
O2167,21-01-2031,C2157, Chair,Furniture,1,6000,6000,0,Cash,0.1
O2168,22-01-2031,C2158,Ceiling Fan,Home Appliance,4,2500,10000,7500,Cash,0
O2169,23-01-2031,C2159,Electric Kettle,Home Appliance,2,1800,3600,1800,Cash,0.05
O2170,24-01-2031,C2160,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0
O2171,25-01-2031,C2161,Printer,Electronics,1,8000,8000,0,Cash,0.05
O2172,26-01-2031,C2162,AC,Electronics,4,50000,200000,150000,Cash,0
O2173,27-01-2031,C2163,Bookshelf Rack,Furniture,2,15000,30000,15000,Cash,0.1
O2174,28-01-2031,C2164,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O2175,29-01-2031,C2165,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O2176,30-01-2031,C2166, Mixer Grinder,Home Appliance,3,5000,15000,10000,Credit,0
O2177,31-01-2031,C2167, Printer,Electronics,1,8000,8000,0,Credit,0
O2178,01-02-2031,C2168,Table,Furniture,4,25000,100000,75000,Cash,0.15
O2179,02-02-2031,C2169,AC,Electronics,1,40000,40000,0,Cash,0.05
O2180,03-02-2031,C2170,Sofa,Furniture,2,30000,60000,30000,Cash,0
O2181,04-02-2031,C2171,Monitor,Electronics,1,12000,12000,0,Credit,0.1
O2182,05-02-2031,C2172, Chair,Furniture,5,6000,30000,24000,Credit,0
O2183,06-02-2031,C2173,Ceiling Fan,Home Appliance,1,2500,2500,0,Cash,0.05
O2184,07-02-2031,C2174,Electric Kettle,Home Appliance,4,1800,7200,5400,Cash,0
O2185,08-02-2031,C2175,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0
O2186,09-02-2031,C2176,Printer,Electronics,1,8000,8000,0,Credit,0.1
O2187,10-02-2031,C2177,AC,Electronics,1,50000,50000,0,Cash,0
O2188,11-02-2031,C2178,Bookshelf Rack,Furniture,3,15000,45000,30000,Cash,0.05
O2189,12-02-2031,C2179,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0
O2190,13-02-2031,C2180,Mobile,Electronics,3,20000,60000,40000,Cash,0.05
O2191,14-02-2031,C2181,Monitor,Electronics,1,12000,12000,0,Cash,0
O2192,15-02-2031,C2182,Ceiling Fan,Home Appliance,2,25000,50000,25000,Credit,0.1
O2193,16-02-2031,C2183,Sofa,Furniture,1,30000,30000,0,Cash,0
O2194,17-02-2031,C2184,Table,Furniture,4,25000,100000,75000,Cash,0.05
O2195,18-02-2031,C2185,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O2196,19-02-2031,C2186,AC,Electronics,4,40000,160000,120000,Credit,0
O2197,20-02-2031,C2187,Chair,Furniture,2,6000,12000,6000,Cash,0
O2198,21-02-2031,C2188,Laptop,Electronics,3,50000,150000,100000,Cash,0.15
O2199,22-02-2031,C2189,Bookshelf Rack,Furniture,2,15000,30000,15000,Cash,0.05
O2200,23-02-2031,C2190,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O2201,24-02-2031,C2191,Sofa,Furniture,4,30000,120000,90000,Cash,0.1
O2202,25-02-2031,C2192,Chair,Furniture,2,6000,12000,6000,Cash,0
O2203,26-02-2031,C2193,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0.05
O2204,27-02-2031,C2194,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O2205,28-02-2031,C2195,AC,Electronics,3,40000,120000,80000,Cash,0
O2206,01-03-2031,C2196,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0.1
O2207,02-03-2031,C2197,Laptop,Electronics,5,50000,250000,200000,Credit,0
O2208,03-03-2031,C2198,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O2209,04-03-2031,C2199,Sofa,Furniture,2,30000,60000,30000,Cash,0
O2210,05-03-2031,C2200,Monitor,Electronics,1,12000,12000,0,Cash,0.05
O2211,06-03-2031,C2201,Printer,Electronics,1,8000,8000,0,Cash,0
O2212,07-03-2031,C2202,Mobile,Electronics,1,20000,20000,0,Credit,0.1
O2213,08-03-2031,C2203,Electric Kettle,Home Appliance,4,1800,7200,5400,Cash,0
O2214,09-03-2031,C2204,AC,Electronics,2,40000,80000,40000,Cash,0.05
O2215,10-03-2031,C2205,Monitor,Electronics,5,12000,60000,48000,Cash,0.1
O2216,11-03-2031,C2206,Chair,Furniture,1,6000,6000,0,Credit,0
O2217,12-03-2031,C2207, AC,Electronics,3,40000,120000,80000,Cash,0
O2218,13-03-2031,C2208,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.15
O2219,14-03-2031,C2209,Laptop,Electronics,5,50000,250000,200000,Cash,0.05
O2220,15-03-2031,C2210,Sofa,Furniture,1,30000,30000,0,Cash,0
O2221,16-03-2031,C2211,Bookshelf Rack,Furniture,2,15000,30000,15000,Cash,0.1
O2222,17-03-2031,C2212,Mobile,Electronics,1,20000,20000,0,Credit,0
O2223,18-03-2031,C2213,Electric Kettle,Home Appliance,3,1800,5400,3600,Credit,0.05
O2224,19-03-2031,C2214,AC ,Electronics,1,40000,40000,0,Cash,0
O2225,20-03-2031,C2215,Mobile,Electronics,4,20000,80000,60000,Cash,0
O2226,21-03-2031,C2216,Sofa,Furniture,2,30000,60000,30000,Cash,0.1
O2227,22-03-2031,C2217,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0
O2228,23-03-2031,C2218,Chair,Furniture,1,6000,6000,0,Credit,0.05
O2229,24-03-2031,C2219,Mobile,Electronics,3,20000,60000,40000,Cash,0
O2230,25-03-2031,C2220,AC,Electronics,1,40000,40000,0,Cash,0.05
O2231,26-03-2031,C2221,Printer,Electronics,4,8000,32000,24000,Cash,0
O2232,27-03-2031,C2222,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0.1
O2233,28-03-2031,C2223,Bookshelf Rack,Furniture,2,15000,30000,15000,Cash,0
O2234,29-03-2031,C2224,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O2235,30-03-2031,C2225,Laptop,Electronics,5,50000,250000,200000,Cash,0.1
O2236,31-03-2031,C2226,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O2237,01-04-2031,C2227,Mobile,Electronics,4,20000,80000,60000,Cash,0
O2238,02-04-2031,C2228,Table,Furniture,2,25000,50000,25000,Credit,0.15
O2239,03-04-2031,C2229,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0.05
O2240,04-04-2031,C2230,Sofa,Furniture,1,30000,30000,0,Cash,0
O2241,05-04-2031,C2231,Monitor,Electronics,3,12000,36000,24000,Cash,0.1
O2242,06-04-2031,C2232,Chair,Furniture,1,60000,60000,0,Credit,0
O2243,07-04-2031,C2233,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O2244,08-04-2031,C2234,AC,Electronics,1,40000,40000,0,Cash,0
O2245,09-04-2031,C2235,Mobile,Electronics,2,20000,40000,20000,Cash,0
O2246,10-04-2031,C2236,Printer,Electronics,1,8000,8000,0,Cash,0.1
O2247,11-04-2031,C2237,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0
O2248,12-04-2031,C2238,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.05
O2249,13-04-2031,C2239,Electric Kettle,Home Appliance,4,1800,7200,5400,Credit,0
O2250,14-04-2031,C2240, AC,Electronics,2,40000,80000,40000,Cash,0.05
O2251,15-04-2031,C2241,Sofa,Furniture,1,30000,30000,0,Cash,0
O2252,16-04-2031,C2242,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O2253,17-04-2031,C2243,Ceiling Fan,Home Appliance,3,25000,75000,50000,Credit,0
O2254,18-04-2031,C2244,Chair,Furniture,1,60000,60000,0,Cash,0.05
O2255,19-04-2031,C2245,Monitor,Electronics,5,12000,60000,48000,Cash,0.1
O2256,20-04-2031,C2246,Water Purifier,Home Appliance,1,5500,5500,0,Credit,0
O2257,21-04-2031,C2247,Bookshelf Rack,Furniture,2,15000,30000,15000,Credit,0
O2258,22-04-2031,C2248,Sofa,Furniture,1,30000,30000,0,Cash,0.15
O2259,23-04-2031,C2249,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0.05
O2260,24-04-2031,C2250,Printer,Electronics,1,8000,8000,0,Cash,0
O2261,25-04-2031,C2251,AC ,Electronics,4,40000,160000,120000,Credit,0.1
O2262,26-04-2031,C2252,Monitor,Electronics,2,12000,24000,12000,Cash,0
