Order_id,Product Name,Category,Region,Quantity,Sales,Profit,Order Date,,
O2124,Printer,Office,East,5,5920,1679.15,15-11-2023,,
O2125,Smartwatch,Electronics,South,8,8792,2045.54,15-11-2023,,
O2126,Smartwatch,Electronics,East,1,294,52.37,16-11-2023,,
O2127,Camera,Electronics,East,7,1169,264.37,16-11-2023,,
O2128,Camera,Electronics,West,8,9232,880.52,16-11-2023,,
O2129,Headphones,Accessories,South,4,1396,135.48,16-11-2023,,
O2130,Camera,Electronics,North,9,10188,1408.18,17-11-2023,,
O2131,Monitor,Accessories,West,2,222,23.65,17-11-2023,,
O2132,Monitor,Accessories,West,2,1328,358.07,17-11-2023,,
O2133,Printer,Office,East,9,5085,488.63,18-11-2023,,
O2134,Mouse,Accessories,West,3,1245,229.73,18-11-2023,,
O2135,Tablet,Electronics,South,2,960,124.02,19-11-2023,,
O2136,Smartphone,Electronics,West,9,5553,329.79,19-11-2023,,
O2137,Keyboard,Accessories,North,2,1790,236.76,19-11-2023,,
O2138,Keyboard,Accessories,West,8,2712,247.84,19-11-2023,,
O2139,Laptop,Electronics,North,1,632,89.14,20-11-2023,,
O2140,Headphones,Accessories,South,8,4904,520.74,20-11-2023,,
O2141,Keyboard,Accessories,South,1,361,58.8,20-11-2023,,
O2142,Printer,Office,West,9,7290,841.07,20-11-2023,,
O2143,Smartwatch,Electronics,South,4,2052,181.64,20-11-2023,,
O2144,Mouse,Accessories,North,3,1842,112.85,21-11-2023,,
O2145,Mouse,Accessories,North,9,10593,2488.69,21-11-2023,,
O2146,Camera,Electronics,South,6,1218,129.36,22-11-2023,,
O2147,Mouse,Accessories,South,5,4240,426.41,22-11-2023,,
O2148,Keyboard,Accessories,East,2,226,38.52,22-11-2023,,
O2149,Camera,Electronics,East,6,5154,1072.8,22-11-2023,,
O2150,Mouse,Accessories,North,6,1236,304.88,22-11-2023,,
O2151,Tablet,Electronics,South,1,1179,159.42,22-11-2023,,
O2152,Printer,Office,West,5,2275,313.5,22-11-2023,,
O2153,Smartwatch,Electronics,North,7,6188,1231.3,23-11-2023,,
O2154,Headphones,Accessories,West,3,2946,666.99,23-11-2023,,
O2155,Headphones,Accessories,South,5,5085,1172.12,23-11-2023,,
O2156,Keyboard,Accessories,North,2,712,205.53,23-11-2023,,
O2157,Smartwatch,Electronics,East,6,648,62.25,24-11-2023,,
O2158,Mouse,Accessories,North,5,2735,483.2,24-11-2023,,
O2159,Printer,Office,North,6,2910,173.45,24-11-2023,,
O2160,Smartwatch,Electronics,South,1,263,69.39,24-11-2023,,
O2161,Smartphone,Electronics,North,2,876,66.68,25-11-2023,,
O2162,Mouse,Accessories,West,1,913,162.24,25-11-2023,,
O2163,Laptop,Electronics,South,9,594,93.92,25-11-2023,,
O2164,Headphones,Accessories,South,2,956,202.14,25-11-2023,,
O2165,Laptop,Electronics,East,7,7301,2026.43,26-11-2023,,
O2166,Headphones,Accessories,South,6,5754,1628.61,27-11-2023,,
O2167,Headphones,Accessories,East,4,1372,274.47,27-11-2023,,
O2168,Headphones,Accessories,North,8,920,214.27,27-11-2023,,
O2169,Smartphone,Electronics,North,3,885,150.79,28-11-2023,,
O2170,Camera,Electronics,North,1,379,39.41,28-11-2023,,
O2171,Headphones,Accessories,West,8,1024,201.92,28-11-2023,,
O2172,Keyboard,Accessories,West,4,4312,388.48,28-11-2023,,
O2173,Mouse,Accessories,East,5,5030,540.73,29-11-2023,,
O2174,Smartphone,Electronics,West,2,1438,315.83,29-11-2023,,
O2175,Keyboard,Accessories,South,1,419,108.36,29-11-2023,,
O2176,Headphones,Accessories,East,3,3519,935.72,29-11-2023,,
O2177,Tablet,Electronics,East,8,2912,451.97,29-11-2023,,
O2178,Smartphone,Electronics,North,5,4005,226.09,29-11-2023,,
O2179,Smartwatch,Electronics,South,5,2075,271.71,30-11-2023,,
O2180,Laptop,Electronics,South,2,120,7.74,30-11-2023,,
O2181,Camera,Electronics,North,4,564,32.8,30-11-2023,,
O2182,Smartwatch,Electronics,East,2,486,62.58,30-11-2023,,
O2183,Smartwatch,Electronics,East,2,1488,342.87,30-11-2023,,
O2184,Laptop,Electronics,West,6,3096,277.68,01-12-2023,,
O2185,Smartwatch,Electronics,West,8,6488,1845.07,01-12-2023,,
O2186,Smartwatch,Electronics,West,4,4284,848.44,01-12-2023,,
O2187,Smartwatch,Electronics,North,8,1864,110.81,01-12-2023,,
O2188,Camera,Electronics,West,5,4435,954.12,01-12-2023,,
O2189,Camera,Electronics,East,4,3296,460.98,01-12-2023,,
O2190,Mouse,Accessories,East,3,780,217.92,01-12-2023,,
O2191,Smartwatch,Electronics,East,7,4396,962.61,02-12-2023,,
O2192,Keyboard,Accessories,South,6,1362,202.68,03-12-2023,,
O2193,Mouse,Accessories,East,7,3843,378.03,03-12-2023,,
O2194,Printer,Office,East,2,2080,450.24,03-12-2023,,
O2195,Mouse,Accessories,South,5,1210,201.45,04-12-2023,,
O2196,Printer,Office,West,3,2316,356.5,04-12-2023,,
O2197,Monitor,Accessories,West,6,3366,614.22,04-12-2023,,
O2198,Tablet,Electronics,West,9,6507,1075.51,04-12-2023,,
O2199,Mouse,Accessories,South,1,384,35.36,04-12-2023,,
O2200,Laptop,Electronics,South,5,3625,563.95,04-12-2023,,
O2201,Tablet,Electronics,South,1,400,45.16,04-12-2023,,
O2202,Monitor,Accessories,North,5,2880,209.58,05-12-2023,,
O2203,Printer,Office,West,6,1608,302.32,05-12-2023,,
O2204,Headphones,Accessories,South,2,1574,196.84,05-12-2023,,
O2205,Keyboard,Accessories,East,3,2478,584.37,05-12-2023,,
O2206,Headphones,Accessories,East,8,8872,1486.58,05-12-2023,,
O2207,Printer,Office,East,8,2320,668.63,05-12-2023,,
O2208,Headphones,Accessories,West,3,171,9.02,05-12-2023,,
O2209,Keyboard,Accessories,South,8,4536,627.13,05-12-2023,,
O2210,Headphones,Accessories,South,3,1308,73.28,06-12-2023,,
O2211,Laptop,Electronics,North,4,4048,641.23,06-12-2023,,
O2212,Tablet,Electronics,East,9,4041,963.58,06-12-2023,,
O2213,Headphones,Accessories,South,5,5665,332.46,07-12-2023,,
O2214,Mouse,Accessories,South,6,6876,1029.92,07-12-2023,,
O2215,Monitor,Accessories,South,1,617,145.37,07-12-2023,,
O2216,Monitor,Accessories,South,6,1440,130.4,08-12-2023,,
O2217,Smartwatch,Electronics,East,8,472,116.36,08-12-2023,,
O2218,Laptop,Electronics,North,5,5640,1227.77,09-12-2023,,
O2219,Headphones,Accessories,West,6,2640,668.12,09-12-2023,,
O2220,Smartphone,Electronics,South,3,768,72.67,09-12-2023,,
O2221,Keyboard,Accessories,South,1,725,81.96,10-12-2023,,
O2222,Headphones,Accessories,North,8,1080,210.69,10-12-2023,,
O2223,Headphones,Accessories,South,1,393,40.34,11-12-2023,,
O2224,Smartwatch,Electronics,North,4,1264,371.92,11-12-2023,,
O2225,Headphones,Accessories,South,9,4797,1193.95,11-12-2023,,
O2226,Tablet,Electronics,East,8,2080,151.14,11-12-2023,,
O2227,Camera,Electronics,West,4,3812,312.8,11-12-2023,,
O2228,Mouse,Accessories,West,5,3695,463.57,12-12-2023,,
O2229,Mouse,Accessories,South,1,1159,344.22,12-12-2023,,
O2230,Tablet,Electronics,West,9,4149,605.52,12-12-2023,,
O2231,Keyboard,Accessories,East,2,1446,171.73,12-12-2023,,
O2232,Laptop,Electronics,South,1,225,48.82,13-12-2023,,
O2233,Headphones,Accessories,South,1,355,26.8,13-12-2023,,
O2234,Tablet,Electronics,West,7,3164,166.4,13-12-2023,,
O2235,Smartwatch,Electronics,East,1,498,38.67,13-12-2023,,
O2236,Headphones,Accessories,South,5,1315,217.79,14-12-2023,,
O2237,Headphones,Accessories,North,5,2805,438.89,15-12-2023,,
O2238,Monitor,Accessories,East,5,5180,726.62,15-12-2023,,
O2239,Camera,Electronics,North,5,4045,203.35,16-12-2023,,
O2240,Laptop,Electronics,North,9,8793,2262.43,16-12-2023,,
O2241,Headphones,Accessories,South,8,2592,526.38,16-12-2023,,
O2242,Keyboard,Accessories,East,7,7819,1708.84,16-12-2023,,
O2243,Smartwatch,Electronics,North,7,2919,325.35,16-12-2023,,
O2244,Printer,Office,South,3,768,85.37,17-12-2023,,
O2245,Smartphone,Electronics,West,2,1736,388.09,17-12-2023,,
O2246,Smartwatch,Electronics,South,7,6293,389.22,17-12-2023,,
O2247,Headphones,Accessories,South,6,3684,477.02,17-12-2023,,
O2248,Printer,Office,South,9,8370,1064.65,18-12-2023,,
O2249,Keyboard,Accessories,South,4,3788,875.54,18-12-2023,,
O2250,Laptop,Electronics,West,8,8296,1884.18,18-12-2023,,
O2251,Tablet,Electronics,West,5,325,21.01,18-12-2023,,
O2252,Camera,Electronics,North,2,2216,444.36,18-12-2023,,
O2253,Laptop,Electronics,North,8,7064,1873.02,18-12-2023,,
O2254,Mouse,Accessories,East,9,2538,575.41,19-12-2023,,
O2255,Headphones,Accessories,North,1,1151,77.22,19-12-2023,,
O2256,Keyboard,Accessories,East,1,717,137.27,19-12-2023,,
O2257,Smartwatch,Electronics,East,8,3048,444.3,19-12-2023,,
O2258,Keyboard,Accessories,South,3,2070,163.23,19-12-2023,,
O2259,Camera,Electronics,East,5,3630,537.93,19-12-2023,,
O2260,Tablet,Electronics,East,7,896,219.98,19-12-2023,,
O2261,Tablet,Electronics,East,7,1981,311.44,20-12-2023,,
O2262,Headphones,Accessories,West,6,7140,605.22,20-12-2023,,
O2263,Monitor,Accessories,North,5,1015,85.06,20-12-2023,,
O2264,Headphones,Accessories,North,4,524,52.31,20-12-2023,,
O2265,Smartwatch,Electronics,North,2,1678,372.78,21-12-2023,,
O2266,Tablet,Electronics,South,4,3260,969.76,21-12-2023,,
O2267,Headphones,Accessories,South,5,720,214.31,21-12-2023,,
O2268,Printer,Office,West,4,1792,417.99,22-12-2023,,
O2269,Tablet,Electronics,South,9,3096,505.08,22-12-2023,,
O2270,Keyboard,Accessories,South,5,1400,273.39,22-12-2023,,
O2271,Smartwatch,Electronics,North,4,508,37.94,24-12-2023,,
O2272,Tablet,Electronics,East,7,2646,380.83,24-12-2023,,
O2273,Mouse,Accessories,East,1,357,79.86,24-12-2023,,
O2274,Tablet,Electronics,North,1,373,53.15,24-12-2023,,
O2275,Smartphone,Electronics,East,1,266,55.52,24-12-2023,,
O2276,Smartphone,Electronics,North,4,344,25.7,25-12-2023,,
O2277,Smartphone,Electronics,North,7,1806,308.92,25-12-2023,,
O2278,Printer,Office,North,9,7281,396.28,25-12-2023,,
O2279,Smartwatch,Electronics,West,7,3094,463.72,26-12-2023,,
O2280,Keyboard,Accessories,East,2,252,67.37,26-12-2023,,
O2281,Camera,Electronics,East,9,2691,761.16,26-12-2023,,
O2282,Printer,Office,West,6,990,102.83,27-12-2023,,
O2283,Smartwatch,Electronics,South,4,3236,655.18,27-12-2023,,
O2284,Laptop,Electronics,East,4,1076,124.56,27-12-2023,,
O2285,Tablet,Electronics,North,4,1428,160.54,28-12-2023,,
O2286,Keyboard,Accessories,East,5,1000,292.04,28-12-2023,,
O2287,Smartwatch,Electronics,South,9,3429,998.82,28-12-2023,,
O2288,Monitor,Accessories,West,5,4730,1416.1,28-12-2023,,
O2289,Monitor,Accessories,South,6,6630,512.6,29-12-2023,,
O2290,Camera,Electronics,South,7,2296,138.93,29-12-2023,,
O2291,Monitor,Accessories,East,7,7420,1107.31,29-12-2023,,
O2292,Printer,Office,South,7,2338,531.5,29-12-2023,,
O2293,Keyboard,Accessories,South,7,4039,420.29,30-12-2023,,
O2294,Laptop,Electronics,East,2,990,76.87,30-12-2023,,
O2295,Laptop,Electronics,West,1,733,54.11,31-12-2023,,
O2296,Smartphone,Electronics,East,3,2421,334.61,31-12-2023,,
O2297,Keyboard,Accessories,East,8,832,214.81,31-12-2023,,
O2298,Smartwatch,Electronics,East,1,483,98.15,31-12-2023,,
O2299,Keyboard,Accessories,North,6,2508,480.48,01-01-2024,,
O2300,Keyboard,Accessories,North,7,4032,426.13,02-01-2024,,
O2301,Keyboard,Accessories,East,8,3208,840.97,02-01-2024,,
O2302,Smartwatch,Electronics,South,6,3402,857.61,02-01-2024,,
O2303,Headphones,Accessories,North,1,541,52.5,02-01-2024,,
O2304,Smartwatch,Electronics,West,7,1806,129.6,03-01-2024,,
O2305,Headphones,Accessories,South,3,2433,515.28,03-01-2024,,
O2306,Keyboard,Accessories,East,6,5880,454.19,03-01-2024,,
O2307,Mouse,Accessories,West,3,3375,451.5,04-01-2024,,
O2308,Tablet,Electronics,North,8,6960,1913.58,04-01-2024,,
O2309,Keyboard,Accessories,West,4,316,32.79,05-01-2024,,
O2310,Tablet,Electronics,North,9,1404,89.43,05-01-2024,,
O2311,Keyboard,Accessories,North,9,5823,478.22,05-01-2024,,
O2312,Headphones,Accessories,South,6,2790,719.15,05-01-2024,,
O2313,Tablet,Electronics,West,7,1169,69.41,06-01-2024,,
O2314,Printer,Office,East,8,6016,406.13,07-01-2024,,
O2315,Smartwatch,Electronics,North,7,7154,1177.51,07-01-2024,,
O2316,Keyboard,Accessories,West,2,370,102.74,08-01-2024,,
O2317,Monitor,Accessories,West,1,430,113.57,08-01-2024,,
O2318,Smartwatch,Electronics,West,1,946,280.53,09-01-2024,,
O2319,Tablet,Electronics,South,8,984,73.84,09-01-2024,,
O2320,Keyboard,Accessories,East,9,1467,372.17,09-01-2024,,
O2321,Smartphone,Electronics,South,4,2444,155.42,10-01-2024,,
O2322,Mouse,Accessories,North,9,8640,1254.3,10-01-2024,,
O2323,Smartwatch,Electronics,West,9,3861,536.04,10-01-2024,,
O2324,Keyboard,Accessories,North,1,868,60.12,11-01-2024,,
O2325,Laptop,Electronics,South,9,1746,260.5,11-01-2024,,
O2326,Printer,Office,South,1,915,129.08,12-01-2024,,
O2327,Smartwatch,Electronics,East,9,3591,423,13-01-2024,,
O2328,Camera,Electronics,East,6,2562,612.36,13-01-2024,,
O2329,Smartwatch,Electronics,West,9,5382,1037.04,14-01-2024,,
O2330,Smartwatch,Electronics,East,4,2792,170.96,15-01-2024,,
O2331,Headphones,Accessories,East,4,2160,631.9,16-01-2024,,
O2332,Monitor,Accessories,West,7,6377,1332.86,16-01-2024,,
O2333,Smartphone,Electronics,East,8,5264,1051.5,16-01-2024,,
O2334,Laptop,Electronics,North,2,1346,196.5,16-01-2024,,
O2335,Camera,Electronics,South,7,7301,1311.65,16-01-2024,,
O2336,Keyboard,Accessories,South,2,2016,198.26,17-01-2024,,
O2337,Laptop,Electronics,North,6,1266,220.5,17-01-2024,,
O2338,Mouse,Accessories,West,2,140,35.18,17-01-2024,,
O2339,Camera,Electronics,East,8,6520,1073.62,17-01-2024,,
O2340,Keyboard,Accessories,East,1,582,29.91,17-01-2024,,
O2341,Printer,Office,West,1,245,14.5,17-01-2024,,
O2342,Mouse,Accessories,South,1,504,143.12,17-01-2024,,
O2343,Monitor,Accessories,South,6,6834,1211.75,18-01-2024,,
O2344,Headphones,Accessories,West,8,5712,1191.02,18-01-2024,,
O2345,Laptop,Electronics,South,5,4485,347.99,18-01-2024,,
O2346,Headphones,Accessories,West,8,2304,291.46,18-01-2024,,
O2347,Mouse,Accessories,North,6,6576,815.56,19-01-2024,,
O2348,Keyboard,Accessories,South,9,10629,2843.54,19-01-2024,,
O2349,Camera,Electronics,East,1,706,153.59,20-01-2024,,
O2350,Headphones,Accessories,South,1,977,103.82,20-01-2024,,
O2351,Smartwatch,Electronics,South,4,776,73.16,20-01-2024,,
O2352,Tablet,Electronics,West,4,3932,309.43,21-01-2024,,
O2353,Keyboard,Accessories,East,3,1263,368.46,21-01-2024,,
O2354,Keyboard,Accessories,East,8,7064,745.24,21-01-2024,,
O2355,Keyboard,Accessories,West,4,4740,746.77,22-01-2024,,
O2356,Printer,Office,South,7,4522,1137.23,22-01-2024,,
O2357,Tablet,Electronics,South,7,2009,183.19,22-01-2024,,
O2358,Smartphone,Electronics,East,2,2110,548.12,22-01-2024,,
O2359,Mouse,Accessories,West,1,95,6.97,23-01-2024,,
O2360,Smartwatch,Electronics,East,1,384,83.58,23-01-2024,,
O2361,Tablet,Electronics,North,3,3471,200.08,23-01-2024,,
O2362,Tablet,Electronics,West,4,2048,507.01,23-01-2024,,
O2363,Monitor,Accessories,South,8,9296,2581.06,24-01-2024,,
O2364,Laptop,Electronics,West,8,5272,1188.16,24-01-2024,,
O2365,Headphones,Accessories,East,1,619,127.58,24-01-2024,,
O2366,Laptop,Electronics,North,1,448,53.2,24-01-2024,,
O2367,Keyboard,Accessories,North,9,5004,1313.13,24-01-2024,,
O2368,Keyboard,Accessories,North,4,4716,704.99,25-01-2024,,
O2369,Printer,Office,West,9,7506,827.17,26-01-2024,,
O2370,Keyboard,Accessories,North,7,4095,883.56,26-01-2024,,
O2371,Smartwatch,Electronics,North,7,4459,1037.27,26-01-2024,,
O2372,Tablet,Electronics,South,5,620,62.49,26-01-2024,,
O2373,Smartwatch,Electronics,West,2,2362,185.89,27-01-2024,,
O2374,Printer,Office,North,2,606,154.99,27-01-2024,,
O2375,Camera,Electronics,East,4,1084,134.42,27-01-2024,,
O2376,Laptop,Electronics,North,8,2880,315.87,27-01-2024,,
O2377,Laptop,Electronics,West,8,4544,727.05,27-01-2024,,
O2378,Mouse,Accessories,West,4,556,85.63,28-01-2024,,
O2379,Laptop,Electronics,North,5,505,71.97,28-01-2024,,
O2380,Tablet,Electronics,West,5,2595,774.2,28-01-2024,,
O2381,Headphones,Accessories,South,5,2820,737.68,29-01-2024,,
O2382,Keyboard,Accessories,East,2,1018,297.21,29-01-2024,,
O2383,Laptop,Electronics,East,4,944,176.56,29-01-2024,,
O2384,Tablet,Electronics,East,1,610,44.99,30-01-2024,,
O2385,Camera,Electronics,South,4,912,81.65,30-01-2024,,
O2386,Monitor,Accessories,West,9,10413,1738.63,31-01-2024,,
O2387,Printer,Office,West,8,2176,398.29,31-01-2024,,
O2388,Printer,Office,East,6,6108,1488.4,31-01-2024,,
O2389,Mouse,Accessories,West,2,1148,173.89,01-02-2024,,
O2390,Monitor,Accessories,East,8,8824,597.1,01-02-2024,,
O2391,Headphones,Accessories,North,5,2240,159.58,01-02-2024,,
O2392,Camera,Electronics,North,2,1312,386.79,01-02-2024,,
O2393,Laptop,Electronics,South,9,10620,2946.93,01-02-2024,,
O2394,Tablet,Electronics,East,2,2178,574.4,02-02-2024,,
O2395,Monitor,Accessories,East,3,1671,94.52,02-02-2024,,
O2396,Monitor,Accessories,East,3,2025,355.59,03-02-2024,,
O2397,Mouse,Accessories,East,6,2886,355.32,03-02-2024,,
O2398,Printer,Office,East,2,1868,307.32,03-02-2024,,
O2399,Headphones,Accessories,East,4,3280,826.94,04-02-2024,,
O2400,Tablet,Electronics,West,2,1768,375.86,04-02-2024,,
O2401,Camera,Electronics,West,7,6937,1753.02,04-02-2024,,
O2402,Smartwatch,Electronics,North,6,3012,307.47,04-02-2024,,
O2403,Headphones,Accessories,South,3,777,147.93,05-02-2024,,
O2404,Smartphone,Electronics,East,6,4056,452.14,06-02-2024,,
O2405,Printer,Office,South,4,3212,514.92,06-02-2024,,
O2406,Smartwatch,Electronics,West,1,952,179.4,07-02-2024,,
O2407,Smartphone,Electronics,North,3,1674,106.24,07-02-2024,,
O2408,Smartwatch,Electronics,East,5,4315,1019.91,08-02-2024,,
O2409,Mouse,Accessories,North,7,1722,162.39,09-02-2024,,
O2410,Keyboard,Accessories,South,5,2895,334.35,09-02-2024,,
O2411,Tablet,Electronics,North,2,1280,335.22,10-02-2024,,
O2412,Headphones,Accessories,East,5,4295,414.42,10-02-2024,,
O2413,Printer,Office,South,6,4434,306.63,11-02-2024,,
O2414,Keyboard,Accessories,North,6,3816,623.78,11-02-2024,,
O2415,Headphones,Accessories,East,7,6335,1137.08,12-02-2024,,
O2416,Mouse,Accessories,West,3,315,78.41,13-02-2024,,
O2417,Camera,Electronics,East,2,626,168.82,13-02-2024,,
O2418,Smartwatch,Electronics,South,1,1140,85.75,13-02-2024,,
O2419,Smartphone,Electronics,North,5,590,52.55,14-02-2024,,
O2420,Tablet,Electronics,East,1,631,99.31,14-02-2024,,
O2421,Monitor,Accessories,South,8,1944,134.94,14-02-2024,,
O2422,Smartphone,Electronics,North,6,5100,1461.79,14-02-2024,,
O2423,Keyboard,Accessories,South,6,1092,176.52,16-02-2024,,
O2424,Monitor,Accessories,West,7,4662,1007.43,16-02-2024,,
O2425,Headphones,Accessories,West,7,4312,1088.34,17-02-2024,,
O2426,Mouse,Accessories,North,6,4056,815.1,17-02-2024,,
O2427,Headphones,Accessories,North,3,534,120.53,17-02-2024,,
O2428,Printer,Office,South,5,3475,991.47,18-02-2024,,
O2429,Tablet,Electronics,South,5,4880,829.03,18-02-2024,,
O2430,Tablet,Electronics,West,8,8336,782.8,18-02-2024,,
O2431,Mouse,Accessories,North,8,9232,490.66,19-02-2024,,
O2432,Smartphone,Electronics,South,3,2031,466.25,19-02-2024,,
O2433,Smartwatch,Electronics,North,3,2412,640.35,20-02-2024,,
O2434,Smartphone,Electronics,East,1,1039,137.24,20-02-2024,,
O2435,Camera,Electronics,West,6,696,100.78,20-02-2024,,
O2436,Laptop,Electronics,North,8,6160,1617.32,21-02-2024,,
O2437,Camera,Electronics,East,3,447,58.4,21-02-2024,,
O2438,Keyboard,Accessories,West,6,6102,364.82,21-02-2024,,
O2439,Camera,Electronics,South,9,5085,1372.83,22-02-2024,,
O2440,Laptop,Electronics,North,7,3038,158.82,22-02-2024,,
O2441,Headphones,Accessories,West,1,882,215.24,23-02-2024,,
O2442,Monitor,Accessories,West,6,2490,720.06,23-02-2024,,
O2443,Camera,Electronics,North,1,635,101.09,24-02-2024,,
O2444,Laptop,Electronics,East,1,1083,152.5,25-02-2024,,
O2445,Keyboard,Accessories,West,6,720,144.26,25-02-2024,,
O2446,Printer,Office,West,3,3111,382.52,25-02-2024,,
O2447,Smartwatch,Electronics,North,6,1242,87.37,26-02-2024,,
O2448,Smartwatch,Electronics,West,5,5845,978.75,26-02-2024,,
O2449,Smartwatch,Electronics,West,1,835,131.7,27-02-2024,,
O2450,Monitor,Accessories,South,2,2314,305.42,28-02-2024,,
O2451,Smartwatch,Electronics,East,7,6041,776.09,29-02-2024,,
O2452,Mouse,Accessories,North,3,369,19.22,29-02-2024,,
O2453,Tablet,Electronics,West,5,1635,321.84,29-02-2024,,
O2454,Keyboard,Accessories,West,3,2067,465.39,29-02-2024,,
O2455,Smartphone,Electronics,West,6,7128,544.54,29-02-2024,,
O2456,Printer,Office,North,2,944,94.4,29-02-2024,,
O2457,Tablet,Electronics,East,5,5160,698.15,01-03-2024,,
O2458,Smartphone,Electronics,West,8,8032,1987.82,01-03-2024,,
O2459,Camera,Electronics,South,2,376,99.16,01-03-2024,,
O2460,Smartphone,Electronics,South,7,4144,426.39,02-03-2024,,
O2461,Camera,Electronics,South,4,2228,293.25,02-03-2024,,
O2462,Tablet,Electronics,West,1,1178,182.76,02-03-2024,,
O2463,Mouse,Accessories,North,5,2505,303.61,02-03-2024,,
O2464,Smartwatch,Electronics,West,4,1872,418.05,03-03-2024,,
O2465,Printer,Office,West,2,340,59.56,03-03-2024,,
O2466,Laptop,Electronics,West,1,589,158.85,03-03-2024,,
O2467,Laptop,Electronics,West,3,2598,560.82,04-03-2024,,
O2468,Tablet,Electronics,North,1,502,92.31,04-03-2024,,
O2469,Laptop,Electronics,South,3,3576,546.44,04-03-2024,,
O2470,Keyboard,Accessories,East,3,2412,468.27,04-03-2024,,
O2471,Printer,Office,West,5,1145,244.72,04-03-2024,,
O2472,Keyboard,Accessories,West,2,2116,159.3,04-03-2024,,
